HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.2.10.5.1.2,hpSecAuthAddrPortIndex,INTEGER32,NOT-ACCESSIBLE,"This object identifies the port within the group for which this entry contains authorized address information. On a switch, this index corresponds to ifIndex of the port."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.2.10.5.1.3,hpSecAuthAddress,OCTETSTRING,READ-ONLY,"The MAC address of the station authorized to be on this port. See hpSecureAuthAddrTable for the definition of 'authorized address'."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8,hpicfGenRptrMib,""200306092237Z"  -- JUNE 9, 2003",READ-ONLY,"Hewlett Packard Company 8000 Foothills Blvd. Roseville, CA 95747"
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1,hpicfGenRptrConformance,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1,hpicfGenRptrCompliances,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.1,hpicfHubSecurityCompliance,MODULE-COMPLIANCE,READ-ONLY,"********* THIS COMPLIANCE IS DEPRECATED ********* The compliance statement for agents implementing per-port security in a single-repeater 802.3 repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.2,hpicfGenRptrBasicCompliance,MODULE-COMPLIANCE,READ-ONLY,"********* THIS COMPLIANCE IS DEPRECATED ********* The compliance statement for agents implementing management for a single repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.3,hpicfGenRptrSecurityCompliance,MODULE-COMPLIANCE,READ-ONLY,"********* THIS COMPLIANCE IS DEPRECATED ********* The compliance statement for AdvanceStack 100VG slaves implementing security."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.4,hpicfGenRptrCompliance,MODULE-COMPLIANCE,READ-ONLY,"********* THIS COMPLIANCE IS DEPRECATED ********* The compliance statement for HP managed repeater systems."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.5,hpicfGenRptrCompliance2,MODULE-COMPLIANCE,READ-ONLY,"The compliance statement for HP managed repeater systems."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.6,hpicfGenRptrCompliance3,MODULE-COMPLIANCE,READ-ONLY,"The compliance statement for HP managed repeater systems."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.7,hpicfGenRptrMultiSecOnlyCompliance,MODULE-COMPLIANCE,READ-ONLY,"********* THIS COMPLIANCE IS DEPRECATED ********* The compliance statement for non-repeater devices that implement per-port security with multiple authorized address per port."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.1.8,hpicfGenRptrMultiSecOnlyCompliance2,MODULE-COMPLIANCE,READ-ONLY,"The updated compliance statement for non-repeater devices that implement per-port security with multiple authorized address per port."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2,hpicfGenRptrGroups,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.1,hpicfHubSecurityGroup,OBJECT-GROUP,READ-ONLY,"********* THIS GROUP IS DEPRECATED ********* A collection of objects for managing per-port security violations for a managed 802.3 repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.2,hpicfGenRptrBasicGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for basic configuration of a system containing repeaters."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.3,hpicfGenRptrSecPtGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for managing per-port security in a managed repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.4,hpicfGenRptrInfoGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects providing information about logical repeaters in a system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.5,hpicfGenRptrBkpLinkGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for configuring backup links in a managed repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.6,hpicfGenRptrPortMappingGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for mapping repeater segments and repeater ports to logical repeaters."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.7,hpicfGenRptrLoadBalanceGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for managing segment load balancing on multisegment repeaters with internal switches."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.8,hpicfGenRptrSwitchConfigGroup,OBJECT-GROUP,READ-ONLY,"A collection of Objects for configuring internal and external switches for switching between repeater segments in a repeater system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.9,hpicfGenRptrSecNotifyGroup,NOTIFICATION-GROUP,READ-ONLY,"A collection of notifications used to indicate per-port security violations."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.10,hpicfGenRptrBkpLinkNotifyGroup,NOTIFICATION-GROUP,READ-ONLY,"A collection of notifications used to indicate state changes on a backup link."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.11,hpicfSecPtGroup,OBJECT-GROUP,READ-ONLY,"********* THIS GROUP IS DEPRECATED ********* A collection of objects for managing per-port security in a managed repeater or switch system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.12,hpicfGenRptrBridgeGroup,OBJECT-GROUP,READ-ONLY,"A collection of objects for basic configuration of repeater system containing internal bridging."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.10.2.8.1.2.13,hpicfSecPtGroup2,OBJECT-GROUP,READ-ONLY,"A collection of objects for managing per-port security in a managed repeater or switch system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1,hpGRpBasic,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1,hpGRpBasicGlobal,"OBJECT IDENTIFIER",READ-ONLY,
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.1,hpGRpSelfHealEnable,INTEGER,READ-WRITE,"This flag controls whether or not the device will send self healing packets. Self healing packets are normally sent once per second by the agent when no other traffic is present. When there is no traffic present on a network, there is no way to detect cabling problems (or the repair of cabling problems) and status LEDs are not always correct. Enabling this flag allows the agent to detect cabling problems on an idle network. This flag can be disabled if self healing packets are not wanted. On the 100BaseVG-AnyLAN SNMP/Bridge card, these packets are addressed to a unique unused unicast station address which has been reserved by HP for this purpose. On 802.3 repeaters, these packets are self addressed. On an 802.3 repeater, this flag MUST be enabled when using the Robust Port Healing feature. Without Robust Port Healing either a good transmit or a good receive will reconnect an autopartitioned port. With Robust Port Healing the criteria is more restrictive and only a good transmit will heal a segmented port. If all ports are segmented, the repeater will not repeat anything until the agent transmits a self healing packet and reconnects the autopartitioned ports."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2,hpGRpRepeaterTable,"SEQUENCE OF HPGRPREPEATERENTRY",NOT-ACCESSIBLE,"A table containing generic information about the current logical repeaters in this managed system."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2.1,hpGRpRepeaterEntry,SEQUENCE,NOT-ACCESSIBLE,"An entry in the table, containing information about a single logical repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2.1.1,hpGRpRepeaterIndex,INTEGER32,NOT-ACCESSIBLE,"This object uniquely identifies the logical repeater in the managed system for which this entry contains information. This object will have the same value as the corresponding 'repeater index' object in the media-specific repeater MIB for this repeater. Note that it will also have the same value as the instance of the Entity MIB's entLogicalIndex for the entry in the entLogicalTable that represents this repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2.1.2,hpGRpRepeaterIfIndex,INTEGER32,READ-ONLY,"The interface on the agent that is used to transmit and receive packets through this repeater. The ifEntry identified by this value is the same entry identified by the same value of the ifIndex object. The value zero indicates that the agent has no interface through which it can send and receive packets on this repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2.1.3,hpGRpRepeaterName,DISPLAYSTRING,READ-WRITE,"A friendly name for this repeater. Management applications can use this to configure a user friendly name for this logical repeater."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.1.1.2.1.4,hpGRpRepeaterVlanIndex,INTEGER32,READ-WRITE,"The virtual LAN that this repeater is on. Note that setting this object does not affect the operation of the repeater in any way. It is a 'notepad' for management applications to allow them to record which VLAN on a connected switch this logical repeater is connected to."
HP-ICF-GENERIC-RPTR,1.3.6.1.4.1.11.2.14.11.4.2,hpicfGRpBackupLinks,"OBJECT IDENTIFIER",READ-WRITE,
